v,w,t
26,54,151680
26,28,151700
26,54,151700
26,28,151720
26,54,151720
26,28,151740
26,54,151760
26,28,151780
26,54,151780
26,28,151800
26,54,151800
26,28,151820
26,54,151820
26,28,151840
26,46,151840
26,54,151860
26,68,151880
26,28,151880
26,54,151880
26,28,151900
26,54,151900
26,54,151920
26,28,151940
26,54,151940
26,28,151960
26,54,151960
26,28,151980
26,54,151980
26,46,151980
26,28,152000
26,54,152000
26,28,152020
26,54,152020
26,46,152020
26,28,152040
26,54,152040
26,46,152040
26,28,152060
26,54,152060
26,28,152080
26,54,152080
26,28,152100
26,54,152100
26,28,152120
26,54,152120
26,28,152140
26,54,152140
26,46,152140
26,28,152160
26,54,152160
26,46,152160
26,28,152180
26,54,152180
26,28,152200
26,54,152200
26,28,152220
26,54,152220
26,28,152240
26,54,152260
26,54,152280
26,28,152340
26,43,152380
26,28,152420
26,28,152440
26,28,152460
26,28,152480
26,48,152500
26,28,152500
26,48,152520
26,28,152540
26,28,152560
26,28,152580
26,48,152600
26,28,152600
26,28,152640
26,48,152660
26,28,152660
26,48,152680
26,28,152680
26,48,152700
26,28,152700
26,48,152720
26,28,152720
26,48,152740
26,28,152740
26,48,152760
26,28,152760
26,28,152780
26,28,152800
26,48,152820
26,28,152820
26,28,152840
26,48,152860
26,28,152860
26,48,152880
26,28,152880
26,28,152900
26,48,152920
26,28,152920
26,48,152940
26,28,152940
26,48,152960
26,28,152960
26,48,153020
26,28,153020
26,45,153020
26,48,153040
26,28,153040
26,28,153100
26,28,153260
26,68,153280
26,32,153320
26,68,153580
26,28,153580
26,68,153600
26,28,153640
26,55,153660
26,28,153740
26,50,153740
26,28,153760
26,28,153780
26,28,153800
26,28,153820
26,50,153820
26,28,153840
26,50,153840
26,28,153860
26,28,153880
26,50,153880
26,38,153900
26,28,153900
26,50,153900
26,28,153960
26,28,153980
26,68,154040
26,28,154040
26,48,154100
26,32,154100
26,32,154120
26,32,154140
26,48,154160
26,32,154160
26,32,154220
26,28,154220
26,28,154240
26,28,154260
26,28,154280
26,28,154320
26,28,154340
26,28,154360
26,28,154380
26,28,154400
26,28,154420
26,45,154440
26,48,154460
26,32,154460
26,45,154460
26,45,154500
26,48,154520
26,45,154520
26,28,154540
26,36,154540
26,28,154560
26,46,154580
26,46,154600
26,46,154620
26,46,154640
26,46,154660
26,46,154700
26,46,154720
26,46,154740
26,46,154760
26,28,154780
26,46,154780
26,28,154800
26,32,154860
26,32,154880
26,32,154900
26,32,154940
26,32,154960
26,32,155040
26,51,155060
26,32,155060
26,32,155080
26,36,155080
26,32,155100
26,36,155100
26,51,155180
26,36,155180
26,51,155200
26,51,155220
26,51,155240
26,51,155260
26,68,155260
26,51,155280
26,68,155300
26,28,155300
26,68,155320
26,28,155320
26,68,155340
26,68,155360
26,28,155360
26,28,155380
26,68,155400
26,28,155400
26,68,155420
26,28,155420
26,68,155460
26,28,155460
26,28,155480
26,68,155500
26,68,155540
26,28,155560
26,36,155560
26,68,155660
26,68,155720
26,68,155740
26,68,155760
26,28,155760
26,68,155780
26,28,155780
26,68,155800
26,28,155800
26,68,155820
26,68,155860
26,28,155900
26,28,155920
26,28,155940
26,28,155960
26,28,155980
26,28,156000
26,28,156020
26,28,156040
26,28,156060
26,28,156080
26,28,156100
26,28,156120
26,28,156140
26,28,156160
26,28,156180
26,28,156200
26,68,156220
26,28,156220
26,68,156240
26,28,156240
26,68,156260
26,28,156260
26,68,156280
26,28,156280
26,68,156300
26,28,156300
26,68,156320
26,28,156320
26,68,156340
26,28,156340
26,68,156360
26,28,156360
26,68,156380
26,28,156380
26,68,156400
26,28,156400
26,68,156420
26,28,156420
26,68,156440
26,28,156440
26,68,156460
26,28,156460
26,68,156480
26,28,156480
26,68,156500
26,28,156500
26,68,156520
26,28,156520
26,68,156540
26,28,156540
26,28,156560
26,68,156580
26,28,156580
26,28,156600
26,28,156620
26,28,156640
26,28,156660
26,28,156680
26,28,156700
26,28,156720
26,28,156740
26,68,156760
26,28,156760
26,68,156780
26,28,156780
26,68,156800
26,28,156800
26,68,156820
26,28,156820
26,68,156840
26,28,156840
26,68,156860
26,28,156860
26,28,156880
26,28,156920
26,28,156980
26,28,157000
26,68,157020
26,28,157060
26,36,157060
26,28,157080
26,36,157080
26,28,157100
26,28,157120
26,36,157140
26,28,157160
26,36,157160
26,32,157180
26,28,157180
26,36,157180
26,41,157200
26,41,157220
26,41,157260
26,28,157400
26,28,157420
26,28,157440
26,28,157460
26,28,157480
26,45,157500
26,45,157520
26,45,157540
26,45,157560
26,45,157580
26,45,157620
26,45,157640
26,45,157660
26,45,157720
26,45,157740
26,48,157780
26,45,157780
26,48,157800
26,45,157820
26,45,157920
26,36,158280
26,45,158580
26,47,158640
26,47,158660
26,48,158700
26,45,158720
26,45,158740
26,28,158760
26,28,158820
26,28,158840
26,68,158860
26,28,158860
26,54,158860
26,68,158880
26,28,158880
26,68,158900
26,68,158920
26,28,158920
26,46,158920
26,46,158940
26,68,158960
26,55,159020
26,32,159020
26,55,159040
26,55,159060
26,32,159060
26,68,159060
26,55,159080
26,55,159100
26,55,159120
26,55,159140
26,55,159160
26,55,159180
26,55,159200
26,55,159220
26,55,159240
26,55,159260
26,55,159280
26,55,159300
26,55,159320
26,55,159340
26,55,159360
26,55,159380
26,55,159400
26,55,159420
26,55,159440
26,55,159460
26,55,159480
26,55,159580
26,55,159600
26,55,159660
26,55,159680
26,55,159700
26,55,159740
26,55,159760
26,55,159780
26,55,159800
26,55,159820
26,55,159840
26,55,159860
26,55,159880
26,52,159880
26,32,159940
26,55,160000
26,55,160020
26,55,160040
26,55,160060
26,52,160080
26,32,160120
26,52,160120
26,32,160140
26,52,160140
26,32,160160
26,52,160160
26,32,160180
26,52,160180
26,32,160200
26,52,160220
26,52,160280
26,52,160300
26,55,160420
26,47,160460
26,46,160460
26,41,160480
26,36,160500
26,68,160560
26,55,160640
26,55,160660
26,52,160700
26,28,160800
26,68,160880
26,28,161120
26,28,161140
26,50,161140
26,55,161180
26,55,161200
26,55,161240
26,28,161460
26,28,161480
26,28,161500
26,32,161520
26,41,161520
26,36,161580
26,36,161740
26,28,161760
26,36,161780
26,36,161800
26,36,161820
26,36,161840
26,36,161860
26,36,161900
26,36,161920
26,44,161920
26,36,161960
26,36,161980
26,36,162000
26,36,162020
26,44,162020
26,36,162060
26,44,162060
26,36,162080
26,44,162080
26,36,162100
26,44,162100
26,36,162120
26,36,162140
26,36,162160
26,44,162160
26,36,162180
26,44,162180
26,36,162200
26,44,162200
26,36,162220
26,36,162240
26,36,162260
26,44,162260
26,28,162280
26,36,162280
26,36,162300
26,44,162300
26,36,162320
26,44,162320
26,36,162340
26,44,162340
26,36,162360
26,36,162380
26,44,162380
26,36,162400
26,44,162400
26,36,162420
26,36,162440
26,36,162460
26,44,162460
26,44,162480
26,36,162520
26,32,162600
26,44,162660
26,44,162680
26,44,162800
26,44,162820
26,44,162840
26,28,162860
26,44,162860
26,44,162880
26,44,162900
26,44,162920
26,44,162940
26,44,162980
26,44,163000
26,44,163020
26,44,163040
26,44,163060
26,44,163100
26,44,163120
26,32,163280
26,32,163300
26,28,163300
26,32,163320
26,68,163460
26,36,163480
26,68,163500
26,36,163500
26,28,163520
26,28,163560
26,28,163680
26,28,163700
26,36,163700
26,28,163720
26,28,163740
26,36,163740
26,36,163840
26,36,163860
26,36,163920
26,36,164040
26,36,164080
26,36,164220
26,28,164400
26,28,164480
26,28,164500
26,28,164520
26,28,164540
26,28,164560
26,28,164580
26,28,164600
26,28,164620
26,28,164640
26,28,164800
26,28,164820
26,28,164840
26,28,164860
26,28,164880
26,28,164900
26,68,164920
26,28,164920
26,68,164940
26,36,165000
26,28,165020
26,36,165020
26,28,165040
26,28,165060
26,28,165080
26,28,165100
26,48,165120
26,48,165140
26,48,165160
26,28,165220
26,28,165340
26,28,165480
26,28,165580
26,28,165600
26,32,165620
26,32,165640
26,46,165660
26,28,165720
26,28,165740
26,28,165760
26,28,165780
26,28,165800
26,46,165820
26,36,165840
26,28,165900
26,36,165920
26,28,165960
26,28,166000
26,28,166060
26,68,166080
26,28,166080
26,68,166100
26,68,166120
26,68,166140
26,68,166160
26,28,166160
26,68,166180
26,28,166180
26,68,166200
26,28,166200
26,68,166220
26,28,166220
26,68,166240
26,28,166240
26,68,166260
26,28,166260
26,68,166280
26,32,166340
26,43,166540
26,32,166580
26,43,166620
26,43,166640
26,43,166800
26,43,166880
26,43,167000
26,43,167060
26,43,167080
26,27,167120
26,32,167140
26,43,167300
26,43,167480
26,43,167560
26,43,167580
26,43,167660
26,43,167680
26,43,167740
26,43,167820
26,43,167880
26,43,167920
26,43,167960
26,68,168000
26,43,168040
26,28,168040
26,68,168080
26,28,168080
26,36,168080
26,43,168160
26,43,168180
26,43,168200
26,43,168220
26,43,168240
26,43,168260
26,43,168340
26,53,168540
26,43,168540
26,43,168560
26,43,168600
26,43,168680
26,43,168700
26,43,168740
26,43,168760
26,43,168780
26,53,168800
26,43,168820
26,43,168840
26,43,168860
26,43,168880
26,43,168980
26,43,169000
26,43,169020
26,32,169020
26,43,169040
26,43,169060
26,32,169080
26,43,169120
26,43,169140
26,43,169160
26,43,169180
26,43,169200
26,43,169240
26,32,169240
26,43,169260
26,43,169280
26,32,169320
26,32,169340
26,43,169360
26,43,169380
26,32,169380
26,43,169400
26,32,169400
26,43,169420
26,43,169440
26,32,169460
26,43,169480
26,32,169480
26,43,169500
26,32,169500
26,43,169520
26,32,169520
26,43,169560
26,43,169580
26,43,169600
26,43,169620
26,32,169640
26,32,169660
26,32,169680
26,32,169700
26,43,169720
26,32,169720
26,43,169740
26,32,169740
26,32,169760
26,43,169780
26,32,169780
26,43,169800
26,32,169800
26,32,169820
26,32,169840
26,43,169860
26,36,170060
26,68,170140
26,68,170160
26,46,170260
26,68,170280
26,46,170280
26,46,170300
26,68,170320
26,46,170320
26,68,170340
26,68,170360
26,68,170380
26,46,170400
26,46,170420
26,36,170440
26,46,170440
26,46,170460
26,46,170480
26,68,170500
26,46,170500
26,46,170520
26,46,170540
26,46,170560
26,36,170580
26,46,170580
26,46,170600
26,46,170620
26,36,170640
26,46,170640
26,68,170660
26,28,170660
26,36,170660
26,68,170680
26,28,170680
26,28,170800
26,28,170880
26,32,170980
26,28,171000
26,32,171020
26,32,171040
26,28,171160
26,32,171180
26,28,171180
26,28,171240
26,28,171260
26,28,171280
26,28,171300
26,68,171340
26,36,171440
26,46,171440
26,46,171560
26,36,171600
26,28,171620
26,28,171740
26,36,171740
26,28,171760
26,28,171900
26,28,172000
26,28,172280
26,29,172300
26,28,172300
26,28,172320
26,28,172400
26,68,172440
26,28,172440
26,28,172480
26,28,172500
26,28,172520
26,28,172560
26,36,172560
26,28,172580
26,28,172600
26,28,172620
26,28,172640
26,28,172660
26,28,172680
26,28,172700
26,28,172720
26,28,172740
26,28,172760
26,28,172780
26,28,172800
26,28,172820
26,28,172840
26,28,172860
26,28,172880
26,28,172940
26,28,172960
26,28,172980
26,28,173000
26,28,173020
26,28,173040
26,28,173060
26,28,173080
26,28,173100
26,28,173120
26,28,173140
26,28,173160
26,28,173180
26,28,173200
26,28,173220
26,28,173240
26,28,173520
26,28,173540
26,28,173580
26,28,173600
26,28,173620
26,28,173640
26,28,173660
26,28,173680
26,28,173700
26,28,173720
26,28,173740
26,28,173760
26,28,173780
26,28,173800
26,28,173820
26,28,173840
26,28,173860
26,28,173880
26,28,173960
26,28,173980
26,28,174000
26,28,174020
26,28,174040
26,28,174060
26,28,174080
26,28,174100
26,28,174120
26,28,174140
26,28,174160
26,28,174180
26,28,174200
26,28,174220
26,28,174240
26,28,174260
26,28,174280
26,28,174300
26,28,174320
26,28,174340
26,28,174360
26,28,174380
26,28,174400
26,28,174420
26,28,174440
26,28,174460
26,28,174480
26,28,174500
26,28,174520
26,28,174540
26,28,174560
26,28,174580
26,28,174600
26,28,174640
26,28,174660
26,28,174680
26,28,174700
26,28,174720
26,28,174740
26,28,174760
26,28,174780
26,28,174800
26,28,174820
26,28,174840
26,28,174940
26,28,174960
26,28,174980
26,28,175000
26,28,175020
26,28,175040
26,28,175080
26,28,175120
26,28,175140
26,28,175180
26,28,175200
26,28,175220
26,28,175240
26,28,175260
26,28,175280
26,28,175300
26,28,175360
26,28,175400
26,28,175420
26,28,175440
26,28,175460
26,28,175480
26,28,175500
26,28,175520
26,28,175540
26,28,175560
26,28,175580
26,28,175600
26,28,175620
26,28,175640
26,28,175680
26,28,175720
26,28,175740
26,28,175780
26,28,175800
26,28,175820
26,28,175840
26,28,175860
26,28,175880
26,28,175960
26,28,176000
26,28,176020
26,28,176040
26,28,176080
26,28,176120
26,28,176140
26,28,176160
26,28,176180
26,28,176200
26,28,176220
26,28,176240
26,36,176240
26,28,176260
26,36,176260
26,28,176280
26,36,176280
26,28,176300
26,36,176300
26,28,176320
26,36,176320
26,28,176340
26,36,176340
26,28,176360
26,28,176380
26,68,176400
26,28,176400
26,28,176440
26,28,176460
26,28,176640
26,28,176660
26,28,176680
26,36,176680
26,36,176700
26,68,176720
26,36,176720
26,36,176740
26,36,176760
26,36,176780
26,36,176800
26,36,176820
26,36,176840
26,36,176860
26,36,176880
26,36,176900
26,68,176940
26,28,176940
26,68,176960
26,28,176960
26,68,176980
26,68,177000
26,28,177000
26,68,177040
26,28,177040
26,28,177220
27,36,168900
27,28,168900
27,34,247640
27,53,252380
27,53,252440
27,53,252460
27,53,252520
27,53,252600
27,53,252620
27,53,252640
27,53,252660
27,29,268140
27,29,268260
27,29,268320
27,73,269200
27,50,269440
27,50,269460
27,50,269480
27,50,269500
27,50,269520
27,67,337900
27,67,337920
27,67,337940
28,32,72000
28,32,72020
28,32,72060
28,32,72080
28,32,72100
28,32,72120
28,32,72140
28,32,72160
28,55,73320
28,55,73460
28,56,74120
28,56,74200
28,56,74340
28,56,74360
28,56,74480
28,56,74500
28,56,74520
28,56,74560
28,56,74580
28,56,74640
28,56,74660
28,36,74780
28,36,74800
28,36,74820
28,36,74840
28,56,75120
28,56,75160
28,56,75260
28,56,75280
28,56,75300
28,32,75340
28,56,75420
28,56,75560
28,56,75580
28,56,75600
28,56,75740
28,56,76180
28,56,76200
28,56,76220
28,56,76240
28,56,76260
28,56,76280
28,32,76460
28,32,76480
28,54,76620
28,54,76640
28,54,76720
28,54,76740
28,54,76780
28,54,76860
28,46,76880
28,54,76880
28,54,76920
28,54,77180
28,54,77480
28,54,77620
28,54,77640
28,32,77660
28,32,77720
28,54,77900
28,32,78000
28,32,78020
28,50,78300
28,50,78520
28,50,78640
28,50,78740
28,50,78900
28,50,79100
28,50,79260
28,50,79360
28,32,80300
28,50,80300
28,53,80660
28,49,80680
28,53,80680
28,49,80700
28,49,80720
28,53,80740
28,49,80780
28,49,80840
28,55,80840
28,32,81540
28,50,82120
28,50,82180
28,32,82420
28,32,82440
28,32,82460
28,32,82560
28,32,82660
28,32,82680
28,32,82700
28,32,82760
28,32,82780
28,32,82800
28,32,82840
28,32,82900
28,50,82900
28,50,82920
28,32,83020
28,32,83040
28,32,83060
28,32,83340
28,32,83400
28,50,83400
28,37,83840
28,37,83860
28,37,84100
28,37,84220
28,32,84300
28,42,84500
28,32,84600
28,36,84840
28,32,85720
28,32,85740
28,36,89520
28,32,89520
28,32,89660
28,36,89760
28,36,89780
28,36,89880
28,32,90960
28,32,95280
28,32,96060
28,32,96200
28,32,96220
28,29,96320
28,44,96340
28,29,96340
28,44,96360
28,29,96360
28,29,96380
28,44,96500
28,29,96580
28,29,96640
28,32,96720
28,29,96860
28,32,97160
28,32,97200
28,32,97260
28,44,97260
28,32,97360
28,32,97440
28,32,97460
28,52,97560
28,29,97580
28,32,97940
28,52,98060
28,52,98260
28,52,98280
28,32,99840
28,32,99960
28,32,100220
28,32,100240
28,32,100260
28,32,100280
28,32,100360
28,32,100440
28,36,150520
28,54,151700
28,54,151720
28,54,152120
28,54,152140
28,54,152340
28,54,152380
28,48,152780
28,48,152820
28,48,152880
28,48,152920
28,48,152940
28,68,153180
28,68,153200
28,68,153220
28,68,153420
28,68,153500
28,68,153540
28,68,153580
28,50,153820
28,50,153840
28,38,153920
28,68,154040
28,32,154060
28,36,154180
28,68,154920
28,72,154920
28,72,155020
28,72,155040
28,72,155060
28,72,155080
28,72,155100
28,72,155120
28,72,155140
28,72,155160
28,36,155200
28,36,155220
28,68,155220
28,36,155240
28,68,155240
28,36,155260
28,32,155260
28,68,155260
28,36,155280
28,68,155280
28,32,155300
28,68,155360
28,68,155380
28,68,155400
28,68,155420
28,68,155460
28,72,155540
28,68,155600
28,68,155780
28,68,156480
28,68,156520
28,68,156740
28,68,156760
28,68,156780
28,68,156800
28,68,156820
28,36,157140
28,36,157160
28,46,157260
28,46,157580
28,46,157600
28,46,157740
28,46,157760
28,46,157780
28,46,157800
28,46,157820
28,46,157960
28,46,158100
28,36,158380
28,46,158380
28,36,158400
28,36,158420
28,46,158420
28,36,158440
28,46,158440
28,36,158460
28,36,158500
28,36,158520
28,36,158540
28,36,158580
28,36,158600
28,36,158640
28,36,158660
28,36,158680
28,68,158880
28,68,158900
28,46,158900
28,46,158920
28,46,158940
28,46,159000
28,46,159040
28,46,159060
28,46,159080
28,36,159180
28,36,159200
28,36,159280
28,36,159300
28,50,159300
28,50,159320
28,36,159340
28,50,159340
28,36,159360
28,36,159380
28,36,159400
28,36,159420
28,50,159420
28,36,159460
28,36,159680
28,50,159680
28,36,159700
28,50,159700
28,36,159720
28,50,159720
28,36,159740
28,36,159760
28,36,159780
28,50,159780
28,36,159800
28,36,159820
28,50,159820
28,36,159840
28,36,159860
28,36,159920
28,50,159920
28,50,159940
28,50,159980
28,36,160100
28,50,160100
28,36,160220
28,38,160380
28,38,160400
28,38,160580
28,38,160700
28,38,160880
28,38,160900
28,38,160920
28,50,161080
28,50,161160
28,72,161660
28,72,161680
28,36,161700
28,72,161700
28,36,161720
28,72,161800
28,72,161820
28,72,161880
28,72,161900
28,72,161920
28,72,161940
28,72,161960
28,72,161980
28,72,162000
28,72,162020
28,72,162040
28,72,162100
28,72,162120
28,72,162240
28,72,162420
28,72,162520
28,72,162540
28,72,162560
28,72,162580
28,72,162660
28,72,162740
28,32,163300
28,68,163500
28,36,163700
28,41,163800
28,68,164160
28,68,164200
28,68,164220
28,68,164900
28,68,164940
28,36,165620
28,46,165720
28,72,165880
28,36,165960
28,68,166080
28,68,166100
28,68,166120
28,68,166140
28,68,166160
28,68,166320
28,68,166340
28,68,167280
28,68,167300
28,68,167320
28,68,167340
28,68,167360
28,68,167380
28,68,167400
28,68,167420
28,68,167440
28,68,167480
28,68,167500
28,68,167540
28,68,167560
28,68,167580
28,68,167600
28,68,167620
28,68,167640
28,68,167660
28,68,167680
28,68,167780
28,68,167800
28,36,167980
28,36,168000
28,68,168040
28,68,168100
28,36,168120
28,68,168200
28,68,168260
28,36,168280
28,36,168300
28,68,168380
28,36,168520
28,36,168800
28,68,168820
28,68,168840
28,68,169180
28,68,169340
28,68,169360
28,68,169380
28,68,169440
28,32,169560
28,32,170540
28,68,170540
28,32,170560
28,68,170560
28,68,170580
28,68,170640
28,32,171000
28,32,171180
28,38,171360
28,50,171380
28,50,171400
28,50,171420
28,50,171440
28,50,171460
28,36,171500
28,68,171500
28,50,171520
28,50,171540
28,50,171560
28,36,171600
28,46,172040
28,46,172280
28,68,172440
28,36,172560
28,36,172580
28,36,172600
28,46,173300
28,36,173500
28,36,174800
28,36,176260
28,68,176780
28,68,176800
28,68,176820
28,68,176840
28,68,176860
28,68,176880
28,68,176900
28,68,176980
28,68,177000
28,68,177060
28,68,177080
28,68,177100
28,68,177120
28,68,177140
28,68,177160
28,68,177180
28,68,177200
28,68,177220
28,68,177240
28,68,177260
28,68,177280
28,68,177300
28,68,177320
28,68,177340
28,68,177360
28,68,177380
28,68,177400
28,68,177420
28,68,177440
28,68,177460
28,68,177480
28,68,177500
28,68,177520
28,68,177540
28,68,177560
28,68,177580
28,68,177600
28,68,177620
28,68,177640
28,68,177660
28,68,177680
28,68,177700
28,68,177720
28,68,177740
28,68,177780
28,68,177800
28,68,177820
28,68,177840
28,68,177860
28,68,177880
28,68,177900
28,68,177920
28,68,177940
28,68,177960
28,68,177980
28,68,178000
28,68,178020
28,66,236140
28,66,236320
28,66,236340
28,66,236400
28,66,236500
28,66,236540
28,66,236560
28,66,236580
28,66,236620
28,66,236640
28,66,236660
28,66,237200
28,66,237640
28,66,237660
28,68,237700
28,68,237760
28,68,237780
28,68,237800
28,68,237820
28,68,237920
28,68,238180
28,36,238220
28,36,238480
28,50,238480
28,36,238500
28,66,238500
28,36,238520
28,66,238520
28,50,238540
28,50,238720
28,36,238740
28,50,238740
28,50,238760
28,50,238780
28,68,238800
28,50,238800
28,50,238820
28,50,238840
28,50,238860
28,50,238880
28,50,238900
28,50,238920
28,66,238920
28,50,238940
28,66,238940
28,50,238960
28,50,238980
28,50,239000
28,50,239020
28,50,239040
28,50,239060
28,50,239080
28,50,239100
28,50,239120
28,50,239140
28,50,239160
28,50,239180
28,50,239200
28,50,239220
28,50,239240
28,50,239260
28,50,239280
28,50,239300
28,50,239320
28,50,239380
28,50,239400
28,50,239420
28,50,239460
28,50,239500
28,50,239520
28,50,239560
28,38,239700
28,38,239840
28,38,239940
28,38,239960
28,38,239980
28,38,240000
28,38,240020
28,38,240040
28,38,240060
28,38,240080
28,38,240100
28,38,240120
28,38,240140
28,38,240160
28,38,240180
28,50,240320
28,38,240380
28,68,240740
28,68,240840
28,68,240860
28,68,240880
28,68,240920
28,68,240940
28,68,240960
28,68,240980
28,68,241000
28,68,241020
28,68,241040
28,68,241100
28,51,241180
28,51,241220
28,51,241260
28,51,241280
28,51,241300
28,51,241360
28,57,241420
28,36,241440
28,57,241440
28,68,241480
28,68,241500
28,68,241520
28,68,241540
28,68,241560
28,68,241580
28,68,241600
28,68,241620
28,68,241640
28,68,241660
28,72,241700
28,72,241720
28,72,241740
28,72,241760
28,72,241780
28,72,241800
28,72,241820
28,72,241840
28,72,241860
28,72,241880
28,72,241900
28,72,241920
28,72,241940
28,66,241940
28,36,241960
28,66,241960
28,36,241980
28,68,241980
28,68,242000
28,68,242020
28,68,242040
28,68,242060
28,68,242080
28,68,243220
28,68,243240
28,68,243340
28,68,243360
28,68,243380
28,68,243440
28,68,243600
28,68,243620
28,68,243640
28,68,243660
28,68,243680
28,68,243700
28,68,243720
28,68,243740
28,68,243760
28,68,243820
28,68,243840
28,68,244300
28,68,244320
28,66,244960
28,66,244980
28,66,245000
28,66,245020
28,66,245040
28,36,245060
28,66,245060
28,36,245080
28,66,245080
28,36,245100
28,66,245100
28,36,245120
28,57,245200
28,57,245220
28,57,245280
28,57,245300
28,57,245320
28,57,245340
28,57,245360
28,57,245380
28,57,245400
28,57,245420
28,57,245440
28,57,245460
28,57,245480
28,57,245500
28,57,245520
28,57,245540
28,57,245560
28,57,245580
28,57,245600
28,57,245620
28,57,245640
28,57,245660
28,57,245680
28,57,245720
28,57,245740
28,66,245980
28,57,246020
28,57,246060
28,57,246080
28,57,246100
28,57,246220
28,57,246240
28,68,246380
28,36,246400
28,66,246400
28,36,246420
28,66,246420
28,46,246560
28,46,246580
28,46,246620
28,46,246680
28,46,246780
28,46,246800
28,36,246880
28,46,246880
28,66,246880
28,46,246900
28,46,246920
28,66,246920
28,46,246940
28,66,246960
28,66,247000
28,46,247080
28,46,247100
28,46,247120
28,36,247140
28,46,247140
28,66,247140
28,68,247180
28,36,247200
28,46,247200
28,36,247220
28,46,247220
28,36,247240
28,46,247240
28,53,247280
28,53,247300
28,53,247320
28,53,247340
28,71,247420
28,46,247460
28,68,247500
28,68,247540
28,68,247620
28,68,247640
28,36,247760
28,46,247760
28,36,247860
28,43,247920
28,43,247940
28,43,247960
28,53,248000
28,43,248000
28,43,248020
28,43,248040
28,43,248060
28,43,248080
28,43,248100
28,53,248120
28,43,248120
28,43,248140
28,43,248160
28,43,248180
28,43,248200
28,43,248220
28,43,248240
28,43,248260
28,43,248280
28,43,248300
28,43,248320
28,43,248340
28,43,248360
28,43,248380
28,43,248400
28,43,248420
28,43,248440
28,43,248460
28,43,248480
28,43,248500
28,43,248520
28,43,248540
28,43,248560
28,43,248580
28,43,248660
28,66,248700
28,66,248720
28,66,248740
28,46,248920
28,46,248960
28,46,248980
28,34,249000
28,34,249020
28,34,249040
28,46,249040
28,73,249040
28,34,249100
28,51,249220
28,51,249240
28,51,249280
28,51,249320
28,51,249340
28,51,249360
28,72,249380
28,51,249400
28,51,249420
28,51,249440
28,51,249460
28,51,249480
28,51,249500
28,51,249520
28,51,249540
28,51,249700
28,51,249740
28,51,249780
28,29,249860
28,51,249900
28,51,249920
28,51,250100
28,51,250260
28,51,250280
28,68,250440
28,46,250440
28,46,250460
28,51,250540
28,51,250640
28,44,250640
28,68,250680
28,68,250700
28,53,250700
28,68,250720
28,53,250740
28,29,250780
28,46,250800
28,46,250840
28,46,250860
28,46,250880
28,46,251380
28,34,251440
28,46,251440
28,46,251460
28,46,251480
28,46,251500
28,46,251520
28,68,251900
28,46,251900
28,53,251940
28,29,251940
28,36,251960
28,68,252640
28,68,253600
28,68,253920
28,68,256380
28,68,256600
28,29,256760
28,29,256780
28,66,257020
28,66,257040
28,46,257320
28,68,257340
28,36,257360
28,68,257360
28,36,257380
28,68,322960
28,68,323000
28,68,323040
28,68,323120
28,68,324300
28,68,324320
28,36,324360
28,68,324500
28,74,324900
28,44,325060
28,44,325080
28,44,325100
28,44,325160
28,44,325180
28,44,325200
28,44,325220
28,44,325240
28,44,325260
28,44,325280
28,44,325320
28,44,325340
28,44,325360
28,44,325580
28,44,325600
28,44,325640
28,44,326060
28,44,326080
28,44,326100
28,44,326120
28,44,326140
28,44,326220
28,44,326240
28,53,326340
28,53,326380
28,51,326460
28,51,326500
28,51,326540
28,51,326560
28,51,326580
28,51,326600
28,51,326620
28,51,326660
28,51,326680
28,51,326700
28,67,326720
28,51,326740
28,51,326780
28,51,326800
28,51,326820
28,51,326840
28,51,326860
28,51,326880
28,51,326900
28,51,326920
28,51,326960
28,51,326980
28,51,327020
28,51,327040
28,51,327060
28,51,327080
28,51,327100
28,51,327120
28,51,327360
28,51,327380
28,67,327400
28,51,327440
28,67,327520
28,51,327540
28,51,327560
28,36,327660
28,51,327660
28,67,327660
28,36,327680
28,67,327680
28,67,327700
28,57,327940
28,57,328140
28,57,328160
28,57,328200
28,57,328220
28,57,328260
28,57,328280
28,57,328360
28,57,328460
28,57,328480
28,57,328600
28,57,328620
28,67,329000
28,67,329020
28,36,329520
28,68,329900
28,68,331220
28,68,331320
28,68,331340
28,68,332440
28,67,333040
28,64,333080
28,64,333100
28,64,333120
28,64,333180
28,64,333200
28,64,333220
28,64,333240
28,64,333260
28,64,333280
28,64,333300
28,64,333320
28,64,333340
28,64,333360
28,64,333380
28,64,333400
28,64,333440
28,67,333460
28,64,333460
28,67,333480
28,64,333480
28,67,333500
28,64,333500
28,64,333540
28,64,333560
28,64,333580
28,64,333600
28,64,333620
28,64,333640
28,64,333660
28,64,333700
28,64,333720
28,64,333760
28,64,333780
28,64,333800
28,64,333820
28,64,333860
28,64,333880
28,64,333900
28,64,333940
28,67,333960
28,64,334000
28,64,334020
28,64,334240
28,64,334280
28,64,334320
28,64,334340
28,64,334380
28,64,334400
28,64,335020
28,67,335100
28,67,335120
28,67,335140
28,46,335400
28,46,335420
28,46,335480
28,46,335560
28,46,335580
28,46,335600
28,46,335620
28,46,335720
28,46,335740
28,46,335760
28,46,335780
28,46,335800
28,46,335820
28,46,335840
28,46,335860
28,46,335920
28,46,335940
28,46,335980
28,46,336000
28,46,336020
28,46,336060
28,46,336080
28,46,336120
28,34,336240
28,46,336380
28,34,336420
28,46,336520
28,46,336580
