v,w,t
31,44,40
31,44,40
31,44,40
31,44,40
31,44,40
31,44,40
31,44,38
31,44,43
31,44,40
31,44,43
31,44,40
31,44,43
31,44,38
31,44,40
31,44,43
31,25,38
31,42,44
31,42,41
31,42,37
31,42,37
31,42,38
31,42,44
31,28,62
31,28,62
31,28,62
31,28,62
31,41,61
31,41,65
31,41,59
31,41,64
31,33,62
31,23,60
31,23,62
31,23,62
31,23,56
31,23,62
31,23,56
31,23,56
31,23,60
31,23,58
31,23,56
31,23,62
31,23,56
31,23,56
31,23,56
31,23,60
31,23,56
31,23,60
31,23,60
31,5,60
31,37,62
31,2,61
31,13,62
31,34,63
31,17,62
31,7,56
31,39,63
31,14,62
31,14,62
31,14,62
31,14,62
31,14,62
31,14,62
31,14,62
31,14,62
31,14,63
31,14,63
31,14,63
31,14,63
31,14,63
31,14,63
31,14,63
31,14,62
31,14,61
31,14,62
31,14,62
31,14,62
31,38,64
31,38,60
31,38,65
31,38,63
31,38,63
31,38,63
31,38,66
31,38,63
31,38,61
31,38,63
31,38,64
31,38,64
31,38,64
31,38,64
31,38,64
31,38,64
31,38,64
31,38,64
31,38,64
31,38,61
31,38,58
31,38,61
31,38,58
31,38,58
31,38,65
31,38,58
31,38,58
31,38,58
31,38,61
31,38,61
31,38,61
31,38,65
31,38,59
31,38,56
31,38,62
31,38,59
31,38,59
31,38,59
31,38,62
31,38,59
31,38,65
31,38,65
31,38,59
31,38,65
31,38,59
31,38,65
31,38,59
31,38,65
31,38,59
31,38,65
31,38,59
31,38,59
31,38,59
31,38,59
31,38,59
31,38,62
31,38,65
31,38,62
31,38,62
31,38,62
31,38,59
31,38,59
31,38,59
31,38,59
31,38,65
31,38,59
31,38,59
31,38,59
31,38,66
31,38,59
31,38,62
31,38,65
31,38,65
31,38,62
31,38,60
31,38,62
31,38,62
31,38,60
31,38,57
31,38,60
31,38,65
31,38,60
31,38,63
31,38,60
31,38,60
31,38,63
31,38,63
31,38,63
31,44,62
31,44,62
31,44,62
31,44,62
31,26,62
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,7
31,23,8
31,23,8
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,20
31,23,9
31,23,9
31,23,10
31,23,11
31,23,11
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,12
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,13
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,14
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,15
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,16
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,23,17
31,24,7
31,24,7
31,24,7
31,24,7
31,24,19
31,24,20
31,24,20
31,24,20
31,24,20
31,24,20
31,24,20
31,24,20
31,24,20
31,24,20
31,24,20
31,24,20
31,24,20
31,24,10
31,32,10
31,43,14
31,43,14
31,43,14
31,43,14
31,43,14
31,43,14
31,43,14
31,43,15
31,43,10
31,43,14
31,43,10
31,43,14
31,43,14
31,43,14
31,43,14
31,43,14
31,43,15
31,43,15
31,43,15
31,43,15
31,43,14
31,43,14
31,43,10
31,43,14
31,43,17
31,43,17
31,43,14
31,43,14
31,43,17
31,43,14
31,43,14
31,43,10
31,43,14
31,43,10
31,43,14
31,43,10
31,43,14
31,43,14
31,43,14
31,43,10
31,43,17
31,43,14
31,43,10
31,43,10
31,11,13
31,11,15
31,36,8
31,36,8
31,36,20
31,36,7
31,36,8
31,36,20
31,36,8
31,36,20
31,36,20
31,36,20
31,36,8
31,36,20
31,36,10
31,36,8
31,36,8
31,36,8
31,36,8
31,36,8
31,36,8
31,36,8
31,36,8
31,36,20
31,28,33
31,23,31
31,23,44
31,23,31
31,23,31
31,23,31
31,23,42
31,23,31
31,23,42
31,23,42
31,23,31
31,23,31
31,23,31
31,23,31
31,23,42
31,23,31
31,23,42
31,23,37
31,23,33
31,23,40
31,23,40
31,23,42
31,23,42
31,23,42
31,23,33
31,23,41
31,23,42
31,23,42
31,23,44
31,23,42
31,23,43
31,23,42
31,23,34
31,23,34
31,23,43
31,23,34
31,23,34
31,23,34
31,23,32
31,23,32
31,23,35
31,23,35
31,23,35
31,23,42
31,23,43
31,23,42
31,23,43
31,23,42
31,23,32
31,23,35
31,23,42
31,23,44
31,23,35
31,23,32
31,23,32
31,23,32
31,23,38
31,23,35
31,23,44
31,23,32
31,23,44
31,23,38
31,23,44
31,23,38
31,23,44
31,23,38
31,23,44
31,23,38
31,23,42
31,23,42
31,23,42
31,23,33
31,23,44
31,23,44
31,23,42
31,23,43
31,24,31
31,24,44
31,24,31
31,24,44
31,24,31
31,24,31
31,24,31
31,24,31
31,24,31
31,24,44
31,24,44
31,24,31
31,24,31
31,24,31
31,24,34
31,24,31
31,24,34
31,24,31
31,24,31
31,24,31
31,24,31
31,24,31
31,24,34
31,24,31
31,24,31
31,24,31
31,24,44
31,24,44
31,32,36
31,32,34
31,32,36
31,32,36
31,32,36
31,32,36
31,32,36
31,32,36
31,32,36
31,32,36
31,32,36
31,45,34
31,45,34
31,45,34
31,22,34
31,22,34
31,22,34
31,22,33
31,22,33
31,22,33
31,22,33
31,22,33
31,7,40
31,3,34
31,3,34
31,3,34
31,3,36
31,36,33
31,36,36
31,36,32
31,36,36
31,36,36
31,36,36
31,36,36
31,36,36
31,36,36
31,36,36
31,36,36
31,36,36
31,36,34
31,36,32
31,36,37
31,36,37
31,36,37
31,36,34
31,36,34
31,36,37
31,36,37
31,36,37
31,36,37
31,36,37
31,36,37
31,36,37
31,36,37
31,36,34
31,36,34
31,36,34
31,36,34
31,36,34
31,36,32
31,36,36
31,36,32
31,36,32
31,36,38
31,36,32
31,36,32
31,36,38
31,36,38
31,36,35
31,36,32
31,36,32
31,36,35
31,36,35
31,36,35
31,36,33
31,36,35
31,36,33
31,36,35
31,36,35
31,36,44
31,36,35
31,36,44
31,36,36
31,36,33
31,36,33
31,36,33
31,36,33
31,36,33
31,36,36
31,36,39
31,36,33
31,36,36
31,36,33
31,36,33
31,36,33
31,36,33
31,36,36
31,36,36
31,36,39
31,36,36
31,36,36
31,36,36
31,36,36
31,36,36
31,36,36
31,36,33
31,36,33
31,36,33
31,36,36
31,43,42
31,43,33
31,43,33
31,43,33
31,43,34
31,43,40
31,43,38
31,43,43
31,43,37
31,43,43
31,43,43
31,43,43
31,43,37
31,43,40
31,43,37
31,43,38
31,43,40
31,43,43
31,43,41
31,43,44
31,43,41
31,43,41
31,43,41
31,43,44
31,43,38
31,43,41
31,43,38
31,43,44
31,43,35
31,43,41
31,43,36
31,43,36
31,43,36
31,43,41
31,43,41
31,43,41
31,43,41
31,43,38
31,43,41
31,43,38
31,43,41
31,43,38
31,43,38
31,43,42
31,43,38
31,43,42
31,43,42
31,43,42
31,43,42
31,4,43
31,4,43
31,46,34
31,11,36
31,11,34
31,11,34
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,67
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,68
31,23,58
31,23,58
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,59
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,60
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,61
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,62
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,63
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,64
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,65
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,23,66
31,43,57
31,43,57
31,43,57
31,43,57
31,43,57
31,43,57
31,43,56
31,43,57
31,43,57
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,24,55
31,24,67
31,24,67
31,24,67
31,24,67
31,24,67
31,24,67
31,24,67
31,24,67
31,24,67
31,24,67
31,24,67
31,24,67
31,24,66
31,24,58
31,24,58
31,24,58
31,24,58
31,24,58
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,59
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,60
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,61
31,24,62
31,24,62
31,24,62
31,24,62
31,24,62
31,24,62
31,24,62
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,63
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,64
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,65
31,24,66
31,24,66
31,24,66
31,24,66
31,24,66
31,36,57
31,36,56
31,36,56
31,36,58
31,36,56
31,36,56
31,36,56
31,36,56
31,36,56
31,36,58
31,36,58
31,36,56
31,36,56
31,36,58
31,36,56
31,36,56
31,36,58
31,36,58
31,36,57
31,36,56
32,22,17
32,45,19
32,45,19
32,45,17
32,45,17
32,43,10
32,43,10
32,43,10
32,43,10
32,43,10
32,43,10
32,43,10
32,43,10
32,43,10
32,43,10
32,46,10
32,46,10
32,46,17
32,31,10
32,31,10
32,3,20
32,3,10
32,3,10
32,3,7
32,3,14
32,3,7
32,3,20
32,3,15
32,3,20
32,3,15
32,11,19
32,11,19
32,11,19
32,11,19
32,11,7
32,11,7
32,11,7
32,11,8
32,11,8
32,11,7
32,36,10
32,23,34
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,43,31
32,31,36
32,31,34
32,31,36
32,31,36
32,31,36
32,31,36
32,31,36
32,31,34
32,31,36
32,31,34
32,31,36
32,31,36
32,31,36
32,3,36
32,3,35
32,3,43
32,3,43
32,3,41
32,3,43
32,3,34
32,3,37
32,11,31
32,11,31
32,11,31
32,11,31
32,11,31
32,11,31
32,11,31
32,11,39
32,11,31
32,11,31
32,11,31
32,11,31
32,11,31
32,11,31
32,11,38
32,11,31
32,11,31
32,11,31
32,11,31
32,11,40
32,11,38
32,11,37
32,11,39
32,11,37
32,11,39
32,11,38
32,11,37
32,11,37
32,11,39
32,11,36
32,11,40
32,11,37
32,11,39
32,11,39
32,11,37
32,11,39
32,36,36
32,36,36
32,36,36
32,36,36
32,45,63
32,45,62
32,3,56
32,3,56
32,3,60
32,3,62
32,3,64
32,3,66
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,55
32,11,58
32,11,58
32,11,58
32,11,58
32,11,58
32,11,56
32,43,68
32,43,68
32,43,68
32,43,68
32,43,68
32,43,68
33,29,13
33,9,13
33,38,19
33,38,16
33,38,19
33,38,13
33,38,19
33,38,17
33,38,13
33,38,13
33,28,18
33,28,18
33,28,11
33,28,11
33,28,11
33,28,17
33,28,11
33,28,17
33,28,11
33,28,11
33,28,11
33,28,8
33,28,11
33,28,15
33,28,17
33,28,17
33,28,18
33,28,17
33,28,17
33,28,18
33,28,18
33,28,13
33,28,18
33,28,17
33,28,16
33,28,17
33,28,19
33,28,18
33,28,19
33,28,14
33,28,16
33,28,18
33,18,13
33,31,14
33,23,19
33,23,16
33,23,19
33,23,19
33,23,19
33,17,11
33,17,17
33,17,17
33,17,13
33,17,16
33,17,16
33,17,17
33,17,16
33,17,11
33,17,16
33,17,15
33,17,11
33,17,16
33,17,16
33,17,16
33,17,16
33,17,11
33,17,16
33,17,16
33,17,16
33,17,16
33,17,15
33,17,19
33,17,19
33,44,15
33,44,16
33,44,17
33,44,17
33,44,17
33,44,17
33,44,17
33,44,14
33,44,19
33,44,15
33,44,17
33,44,17
33,44,14
33,13,20
33,13,20
33,13,20
33,13,19
33,13,20
33,13,14
33,13,14
33,13,20
33,13,13
33,13,20
33,13,20
33,13,20
33,13,20
33,13,20
33,25,13
33,14,14
33,14,8
33,14,14
33,14,10
33,14,15
33,14,13
33,27,13
33,27,36
33,29,42
33,9,42
33,38,38
33,38,40
33,38,39
33,38,39
33,38,43
33,38,39
33,38,39
33,38,39
33,38,38
33,38,38
33,38,40
33,38,39
33,38,43
33,38,39
33,38,39
33,38,39
33,38,40
33,38,40
33,38,37
33,38,39
33,38,41
33,38,43
33,38,40
33,38,39
33,7,40
33,7,39
33,7,40
33,7,40
33,28,40
33,28,39
33,28,39
33,28,39
33,28,39
33,28,39
33,28,39
33,28,39
33,28,39
33,28,39
33,28,39
33,28,40
33,28,40
33,28,40
33,28,40
33,28,39
33,28,39
33,31,40
33,31,41
33,31,40
33,31,38
33,31,40
33,31,41
33,31,40
33,31,40
33,31,40
33,31,43
33,31,40
33,31,40
33,2,38
33,2,38
33,17,33
33,17,40
33,17,35
33,17,40
33,17,35
33,17,34
33,17,34
33,17,32
33,17,34
33,17,40
33,17,35
33,17,40
33,17,42
33,17,32
33,17,34
33,17,40
33,17,40
33,17,39
33,17,40
33,44,43
33,44,43
33,44,40
33,44,38
33,44,41
33,44,43
33,44,43
33,44,40
33,44,37
33,13,37
33,13,42
33,26,37
33,14,40
33,14,38
33,14,40
33,23,39
33,23,39
33,23,39
33,23,42
33,23,40
33,23,43
33,23,39
33,23,40
33,23,39
33,23,40
33,23,42
33,23,41
33,17,63
33,17,59
33,17,57
33,17,58
33,17,57
33,17,58
33,17,57
33,17,58
33,17,59
33,17,58
33,17,59
33,17,59
33,17,58
33,17,59
33,17,59
33,17,66
33,17,59
33,17,59
33,17,64
33,17,66
33,17,59
33,17,64
33,17,64
33,17,64
33,17,57
33,17,64
33,17,57
33,17,57
33,17,58
33,17,57
33,17,57
33,17,58
33,17,58
33,17,63
33,17,66
33,17,64
33,17,57
33,29,63
33,29,62
33,38,62
33,28,57
33,28,65
33,28,64
33,28,56
33,28,63
33,28,57
33,28,64
33,28,59
33,28,57
33,28,67
33,28,57
33,28,64
33,28,57
33,28,67
33,28,55
33,28,57
33,28,56
33,28,57
33,28,56
33,28,55
33,28,57
33,28,58
33,28,57
33,28,58
33,28,57
33,28,66
33,28,66
33,28,57
33,28,59
33,28,57
33,28,63
33,28,57
33,28,67
33,28,58
33,28,64
33,28,56
33,28,67
33,28,64
33,28,64
33,28,62
33,28,59
33,28,59
33,28,62
33,28,67
33,28,64
33,28,58
33,28,67
33,28,67
33,28,64
33,28,67
33,28,57
33,28,67
33,31,62
33,2,62
33,2,64
33,2,62
33,2,64
33,27,58
33,27,55
33,27,60
33,27,58
33,27,58
33,27,58
33,27,58
33,27,58
33,27,58
33,27,59
33,27,59
33,44,62
33,44,58
33,44,62
33,44,62
33,44,62
33,44,66
33,44,62
33,13,61
33,25,61
33,14,60
33,14,58
33,14,60
33,14,60
33,14,60
33,14,60
33,14,60
33,14,57
33,14,61
33,14,61
33,14,61
33,14,58
33,14,58
33,14,61
33,14,58
33,14,61
33,42,67
33,23,64
33,23,64
33,23,64
33,23,64
33,23,64
33,23,64
33,23,64
33,23,62
33,23,64
33,23,64
33,23,64
33,23,64
34,38,10
34,31,15
34,31,15
34,17,15
34,17,15
34,17,15
34,17,15
34,17,15
34,7,10
34,7,10
34,7,9
34,7,11
34,7,10
34,14,20
34,14,20
34,14,20
34,14,13
34,14,20
34,14,14
34,14,14
34,14,19
34,14,14
34,14,17
34,14,13
34,14,13
34,14,20
34,14,20
34,14,20
34,14,16
34,14,15
34,14,20
34,14,20
34,14,20
34,14,20
34,14,20
34,14,7
34,14,20
34,14,20
34,14,18
34,9,43
34,9,43
34,35,43
34,7,41
34,26,38
34,14,40
34,14,39
34,14,39
34,14,41
34,14,42
34,14,40
34,14,31
34,14,39
34,14,43
34,14,31
34,14,43
34,14,44
34,14,43
34,14,38
34,14,31
34,14,38
34,14,39
34,14,40
34,23,43
34,9,65
34,9,67
34,38,59
34,41,62
34,41,62
34,35,66
34,2,59
34,2,59
34,7,57
34,14,68
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,55
34,14,56
34,14,56
34,14,56
34,14,56
34,14,68
34,14,68
34,14,68
34,14,64
34,14,64
34,14,65
34,14,63
34,14,67
34,14,65
34,14,65
34,14,66
34,14,68
34,14,68
34,14,68
34,14,68
34,14,68
34,14,65
34,14,68
34,14,68
34,14,68
34,14,68
34,14,65
34,14,68
34,14,68
34,14,68
34,14,65
34,14,68
34,14,68
34,14,68
34,14,65
34,14,68
34,14,65
34,14,68
34,14,65
34,14,68
34,14,68
34,14,68
34,14,68
34,14,68
34,14,62
34,14,68
34,14,62
34,14,65
34,14,68
34,14,68
34,14,68
34,14,64
34,14,68
34,14,68
34,14,68
34,14,68
34,14,68
34,14,68
34,14,68
34,14,66
34,14,68
34,14,68
34,14,68
34,14,64
34,14,68
34,14,68
34,14,68
34,14,68
34,14,63
35,37,14
35,44,20
35,18,14
35,18,14
35,41,20
35,41,13
35,41,20
35,41,13
35,41,20
35,41,7
35,41,20
35,41,20
35,41,14
35,2,20
35,7,13
35,7,19
35,7,13
35,25,9
35,14,7
35,14,18
35,14,13
35,14,13
35,6,20
35,6,20
35,6,17
35,6,20
35,6,14
35,6,20
35,6,20
35,6,14
35,6,14
35,42,13
35,34,43
35,38,44
35,7,43
35,7,43
35,7,44
35,7,43
35,7,43
35,7,43
35,7,43
35,7,43
35,7,44
35,41,44
35,41,43
35,31,44
35,25,41
35,25,38
35,13,31
35,26,37
35,26,37
35,26,37
35,14,43
35,6,42
35,6,37
35,6,31
35,6,44
35,37,61
35,37,61
35,37,61
35,9,67
35,9,66
35,9,67
35,9,67
35,38,66
35,28,66
35,28,66
35,28,66
35,28,62
35,41,66
35,41,67
35,41,68
35,41,68
35,41,68
35,41,68
35,41,68
35,41,66
35,41,68
35,41,66
35,31,62
35,17,66
35,17,66
35,17,66
35,17,66
35,17,66
35,17,66
35,7,55
35,7,67
35,7,68
35,13,68
35,39,66
35,33,66
35,6,68
35,42,55
35,42,55
35,42,55
35,42,55
36,28,20
36,28,20
36,28,20
36,28,9
36,23,20
36,23,9
36,23,20
36,23,20
36,23,20
36,23,20
36,23,19
36,23,19
36,24,20
36,24,20
36,24,8
36,24,7
36,24,9
36,24,20
36,24,7
36,24,20
36,24,7
36,24,7
36,24,7
36,24,7
36,24,20
36,24,7
36,24,20
36,24,7
36,24,14
36,24,7
36,24,14
36,24,20
36,24,8
36,24,20
36,24,8
36,24,16
36,24,20
36,24,8
36,24,8
36,24,7
36,24,7
36,24,7
36,24,9
36,24,7
36,24,8
36,24,7
36,24,19
36,24,20
36,24,7
36,24,7
36,24,8
36,24,7
36,24,20
36,24,20
36,24,20
36,24,19
36,24,7
36,24,20
36,24,20
36,24,14
36,24,7
36,24,20
36,24,8
36,24,20
36,24,20
36,24,20
36,32,19
36,45,10
36,31,20
36,31,8
36,31,8
36,31,8
36,31,8
36,31,8
36,31,20
36,31,20
36,31,8
36,31,8
36,31,8
36,31,10
36,31,8
36,31,10
36,31,20
36,31,8
36,31,8
36,31,8
36,31,8
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,18
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,13
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,11
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,22,12
36,7,11
36,7,11
36,7,11
36,3,8
36,43,10
36,43,10
36,43,10
36,43,10
36,43,10
36,43,10
36,4,10
36,4,14
36,4,10
36,46,10
36,28,34
36,28,34
36,28,34
36,28,34
36,28,34
36,23,34
36,23,34
36,23,34
36,23,34
36,23,34
36,23,38
36,23,33
36,24,42
36,24,31
36,24,31
36,24,31
36,24,31
36,24,31
36,24,31
36,24,31
36,24,31
36,24,31
36,24,31
36,24,32
36,24,44
36,24,44
36,24,44
36,24,44
36,24,44
36,24,44
36,24,44
36,24,35
36,24,35
36,24,35
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,40
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,41
36,24,42
36,24,42
36,24,42
36,24,42
36,24,42
36,24,42
36,24,42
36,24,42
36,24,42
36,24,42
36,32,36
36,32,36
36,32,36
36,32,36
36,32,36
36,32,36
36,32,36
36,45,34
36,45,34
36,45,34
36,31,36
36,31,36
36,31,36
36,31,36
36,31,33
36,31,36
36,31,36
36,31,36
36,31,39
36,31,37
36,31,37
36,31,37
36,31,36
36,31,37
36,31,34
36,31,34
36,31,37
36,31,37
36,31,37
36,31,37
36,31,34
36,31,34
36,31,35
36,31,32
36,31,32
36,31,39
36,31,38
36,31,38
36,31,38
36,31,32
36,31,38
36,31,35
36,31,35
36,31,32
36,31,35
36,31,32
36,31,35
36,31,35
36,31,33
36,31,44
36,31,36
36,31,36
36,31,44
36,31,33
36,31,33
36,31,33
36,31,36
36,31,39
36,31,36
36,31,33
36,31,36
36,31,33
36,31,36
36,31,33
36,31,36
36,31,36
36,31,36
36,31,36
36,31,36
36,31,36
36,31,36
36,31,33
36,22,34
36,22,34
36,3,34
36,43,34
36,11,34
36,31,56
36,31,57
36,31,56
36,31,56
36,31,56
36,31,56
36,31,56
36,31,56
36,31,56
36,31,56
36,31,56
36,31,58
36,31,56
36,31,56
36,31,56
36,31,58
